epoch,train_acc_rel,train_acc_norel,test_acc_rel,test_acc_norel
1,78.29543598954932,76.36088709677419
2,77.66778249510124,79.03225806451613
3,78.19031678641412,79.08266129032258
4,77.7555519268452,79.3850806451613
5,78.31788863487917,79.73790322580645
6,78.32095035924233,79.7883064516129
7,76.2430600914435,75.3024193548387
8,75.78686316133246,77.92338709677419
9,77.70146146309601,51.36088709677419
10,77.94639941214892,79.23387096774194
11,77.72901698236447,79.63709677419355
12,78.32707380796865,79.53629032258064
13,77.7555519268452,78.67943548387096
14,78.27604506858263,79.13306451612904
15,78.314826910516,79.3850806451613
16,78.27094219464402,79.18346774193549
17,78.2546129980405,79.43548387096774
18,78.3597322011757,79.7883064516129
19,78.3097240365774,79.63709677419355
20,78.32503265839321,80.09072580645162
21,78.32707380796865,79.73790322580645
22,78.35156760287394,79.88911290322581
23,78.55874428478118,79.48588709677419
24,78.35769105160026,79.9899193548387
25,78.47811887655128,79.48588709677419
26,78.5638471587198,79.5866935483871
27,78.48016002612671,79.93951612903226
28,78.49853037230568,79.88911290322581
29,78.49648922273025,80.19153225806451
30,78.5791557805356,73.48790322580645
31,78.41484323971261,77.16733870967742
32,78.55976485956892,76.4616935483871
33,78.73326257348138,79.7883064516129
34,78.46791312867407,79.6875
35,78.63834911822339,79.73790322580645
36,78.5342504898759,80.19153225806451
37,78.53629163945133,80.54435483870968
38,78.27706564337035,79.7883064516129
39,78.80776453298498,80.04032258064517
40,78.4893451992162,79.6875
41,78.68835728282168,79.7883064516129
42,78.52608589157414,79.9899193548387
43,78.64855486610058,78.93145161290323
44,78.81797028086218,77.31854838709677
45,78.68019268451992,79.63709677419355
46,78.77000326583932,79.23387096774194
47,78.66182233834095,79.88911290322581
